name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Amsterdam,Netherlands",2024-11-17,9.9,5.9,8.2,8.4,3.2,5.2,4.3,76.8,3.553,100,54.17,rain,0,0,44.4,32.3,276.7,1009.7,58.6,14.6,30,2.7,3,,2024-11-17T08:05:54,2024-11-17T16:44:26,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06356099999,C0449,06257099999,EHAM,D3248,EHRD,06348099999,06249099999,06240099999,EHLE,EHKD,06269099999,06235099999,06344099999"
"Amsterdam,Netherlands",2024-11-18,8.9,3.9,5.8,5.9,1.1,3.6,2.2,78.4,2.5,100,29.17,rain,0,0,57.6,21.4,281.1,1008.6,39.6,9.8,29.1,2.6,2,,2024-11-18T08:07:39,2024-11-18T16:43:08,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D3248,EHRD,C0449,EHLE,EHKD,EHAM"
"Amsterdam,Netherlands",2024-11-19,5,2,4,2.4,-2.1,0.7,2.9,92.5,13.5,100,62.5,rain,0.1,0,47.9,32.6,39.9,994.6,68.7,8.8,12,1.1,1,,2024-11-19T08:09:22,2024-11-19T16:41:53,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"D3248,EHRD,C0449,EHLE,EHKD,EHAM"
"Amsterdam,Netherlands",2024-11-20,5.7,1.1,3.6,2.5,-2.7,-0.1,1,83.4,1,100,33.33,rain,0,0,55.4,38.7,281.9,999.2,59.2,9.3,16.3,1.5,1,,2024-11-20T08:11:05,2024-11-20T16:40:40,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D3248,EHRD,C0449,06240099999,EHLE,EHKD,06269099999,EHAM"
"Amsterdam,Netherlands",2024-11-21,4.7,0,2.1,1.3,-3.7,-1.5,-1.1,80,1.7,100,41.67,"rain,snow",0.1,0,55.4,24.5,272.8,997.8,45,9.9,31.5,2.8,4,,2024-11-21T08:12:46,2024-11-21T16:39:30,0.68,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"D3248,06260099999,EHRD,06348099999,06249099999,C0449,06240099999,EHLE,EHKD,06269099999,EHAM,06257099999"
"Amsterdam,Netherlands",2024-11-22,6.5,1.4,4,2.7,-2.5,0.1,0.9,80.3,11.495,100,75,"rain,snow",0,0,59.7,40.2,265.1,1000.9,64.2,13.7,10.7,0.9,1,,2024-11-22T08:14:27,2024-11-22T16:38:23,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-23,8.9,2,4.3,4.9,-2.7,-0.2,2.2,86.2,3.886,100,37.5,rain,0,0,54.8,39.2,181.5,1010.2,58.4,14.1,12.9,1.2,1,,2024-11-23T08:16:06,2024-11-23T16:37:18,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"06260099999,D3248,06356099999,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-24,16.4,9.9,14,16.4,6.2,13.8,8.4,69.5,9.312,100,12.5,rain,0,0,61.2,42.3,192.7,1002,64.9,17.1,27.9,2.6,2,,2024-11-24T08:17:44,2024-11-24T16:36:17,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-25,16.3,7.3,12.2,16.3,4.5,11.7,8.7,80.2,2.626,100,37.5,rain,0,0,58.3,37.5,203,1001.9,53.3,14.4,8.9,0.8,1,,2024-11-25T08:19:20,2024-11-25T16:35:18,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-26,9.8,3.9,7.4,6.6,1,4.4,5.3,86.7,2.521,100,20.83,rain,0,0,41.6,29.7,214.8,1014.8,40.9,12.2,26.7,2.3,2,,2024-11-26T08:20:56,2024-11-26T16:34:22,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,C0449,06257099999,EHAM,D3248,EHRD,06348099999,06249099999,06240099999,EHLE,EHKD,06269099999,06235099999,06344099999"
"Amsterdam,Netherlands",2024-11-27,11,3.7,7.5,11,1.9,4.5,6.2,91.6,9.14,100,54.17,rain,0,0,84.1,56.1,218.9,1011.2,76.1,8.3,3.5,0.2,0,,2024-11-27T08:22:29,2024-11-27T16:33:29,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-28,9.7,5.4,7.3,7,3.4,5,3.8,78.2,5.758,100,25,rain,0,0,72.9,27.7,308.4,1024.3,53.3,15.9,31.2,2.6,2,,2024-11-28T08:24:01,2024-11-28T16:32:39,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-29,7.9,0.6,3.8,5.2,-1.8,1.8,1.6,85.9,0.163,100,4.17,"rain,snow",0,0,25.6,20.3,149.5,1030.7,44.3,13,42.6,3.8,2,,2024-11-29T08:25:31,2024-11-29T16:31:53,0.94,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-30,6.2,1.3,4,3.7,-3.3,0.6,1.6,84.2,0,0,0,,0,0,27.6,18,164.9,1026.7,56.6,13.5,30.8,2.8,2,,2024-11-30T08:27:00,2024-11-30T16:31:09,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,C0449,06257099999,EHAM,D3248,EHRD,06348099999,06249099999,06240099999,EHLE,EHKD,06269099999,06235099999,06344099999"
"Amsterdam,Netherlands",2024-12-01,8.1,3.1,6.1,5,-0.8,2.9,3.1,81.4,1,100,12.5,rain,0,0,41,25.6,170.8,1018.7,82.2,9.4,35.3,3.1,2,,2024-12-01T08:28:26,2024-12-01T16:30:28,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D3248,06260099999,EHRD,06348099999,06249099999,C0449,06240099999,EHLE,EHKD,06269099999,EHAM,06257099999"
"Amsterdam,Netherlands",2024-12-02,11,7.5,9.6,11,5.1,8.3,8.6,93.7,1.266,100,50,rain,0,0,36.4,24.5,212.1,1010.9,86,10.8,13,1.2,1,,2024-12-02T08:29:51,2024-12-02T16:29:51,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-03,8.7,3,5.9,6.1,-0.2,3.1,2.9,81.1,1.775,100,25,rain,0,0,41.2,25.5,319,1018.2,51.2,13.2,18.2,1.8,1,,2024-12-03T08:31:13,2024-12-03T16:29:17,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,C0449,06257099999,EHAM,D3248,EHRD,06348099999,06249099999,06240099999,EHLE,EHKD,06269099999,06235099999,06344099999"
"Amsterdam,Netherlands",2024-12-04,6.1,1.2,4.2,4.4,-0.3,2.1,2.8,91,0.971,100,25,rain,0,0,20,14.3,187.4,1024.3,58,13.2,10.3,0.8,1,,2024-12-04T08:32:34,2024-12-04T16:28:47,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,C0449,EHAM,06257099999,D3248,EHRD,06348099999,06249099999,06240099999,EHLE,EHKD,06269099999,06235099999,06344099999"
"Amsterdam,Netherlands",2024-12-05,10.8,4.2,6.9,10.8,0,3.2,6.1,94.5,5.233,100,58.33,rain,0,0,50.4,36.9,182.3,1011.1,91.9,6.3,4.8,0.4,0,,2024-12-05T08:33:52,2024-12-05T16:28:20,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-06,11.1,5.5,8.8,11.1,2.4,5.2,5.2,78.3,14.869,100,37.5,rain,0,0,79.6,51,283.5,1007.2,75.6,11,13.9,1.1,1,,2024-12-06T08:35:08,2024-12-06T16:27:56,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-07,10,6,7.5,10,1.6,3.6,5.9,89.8,2.271,100,54.17,rain,0,0,54.7,37.1,180.5,993.5,80.7,11.2,17.3,1.5,2,,2024-12-07T08:36:21,2024-12-07T16:27:35,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-08,7.3,6.1,6.9,4.3,1.7,3.3,5.5,90.9,7.263,100,25,rain,0,0,42,26.5,43,1008.2,84.3,12.1,16.5,1.5,1,,2024-12-08T08:37:32,2024-12-08T16:27:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-09,7,5.9,6.4,3.1,1.3,2.2,3.5,81.7,0.153,100,8.33,rain,0,0,52.8,34.4,39.5,1027.2,74.2,15.4,8.8,0.8,1,,2024-12-09T08:38:40,2024-12-09T16:27:05,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-10,5.8,4.8,5,1.6,0.2,0.7,2.4,83.1,0.014,100,4.17,rain,0,0,40.8,27.2,51.9,1031.3,92.3,14.4,6.8,0.6,0,,2024-12-10T08:39:45,2024-12-10T16:26:55,0.33,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-11,4.8,3.1,3.9,2.5,0,1,1.6,85,0,0,0,,0,0,26,18,59.8,1032,96.1,11.4,6.9,0.6,0,,2024-12-11T08:40:48,2024-12-11T16:26:49,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-12,5,3.1,4.1,5,0.8,2,3.2,94,0.23,100,25,rain,0,0,20.4,12.3,129.6,1031.4,94,6.5,7.9,0.6,0,,2024-12-12T08:41:48,2024-12-12T16:26:46,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-13,3.9,0.6,2.1,1,-3.1,-1.4,0.5,89.2,0.049,100,4.17,rain,0,0,25.6,14.9,147.1,1027.1,92,8,5.5,0.4,0,,2024-12-13T08:42:45,2024-12-13T16:26:46,0.43,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-14,6.9,1.9,4.5,4.1,-2.4,0.9,3,90.1,0.716,100,50,rain,0,0,31.1,23.5,227.9,1018.6,82,7.9,8.3,0.7,0,,2024-12-14T08:43:39,2024-12-14T16:26:51,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-15,10.8,5.1,8.6,10.8,2.1,6.4,7.2,90.8,1.237,100,25,rain,0,0,44,32.2,244.8,1023.3,82.5,11.2,7.3,0.6,0,,2024-12-15T08:44:30,2024-12-15T16:26:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-16,10.9,9.7,10.4,10.9,6.4,9.1,8.2,86.5,0.056,100,16.67,rain,0,0,48.2,33.1,249.2,1027.7,78.8,13.5,6.8,0.5,0,,2024-12-16T08:45:18,2024-12-16T16:27:10,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-17,9.8,7.3,8.6,6.9,4.5,5.8,7.1,90.6,0,0,0,,0,0,34.4,24,212.9,1025,79.3,11.5,12.2,1.1,1,,2024-12-17T08:46:03,2024-12-17T16:27:25,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-18,12.8,6.4,10.2,12.8,2,8.4,8.4,88.4,0.254,100,25,rain,0,0,71.4,48.4,210.9,1009.3,80.5,11.8,5.7,0.5,0,,2024-12-18T08:46:45,2024-12-18T16:27:43,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,EHRD,06348099999,06249099999,C0449,06240099999,EHLE,EHKD,06269099999,06257099999,EHAM"
"Amsterdam,Netherlands",2024-12-19,12.8,5.3,8.5,12.8,1.1,5.7,6,84.8,15.598,100,70.83,rain,0,0,67.2,43.4,267.6,999.9,71.3,11.6,7.5,0.6,0,,2024-12-19T08:47:23,2024-12-19T16:28:05,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-20,7.8,5,6.4,4.2,1.6,2.8,3.1,79.4,2.074,100,25,rain,0,0,48.1,27.6,248.1,1015.9,53.5,12.9,18.7,1.6,1,,2024-12-20T08:47:58,2024-12-20T16:28:30,0.66,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-21,10.7,7.1,8.5,10.7,3.1,5.5,7.1,91,3.895,100,54.17,rain,0,0,54.8,41.3,231,1008.6,75.3,10.2,9.5,0.9,1,,2024-12-21T08:48:30,2024-12-21T16:28:59,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-22,9.1,3.5,6.1,5.2,-1.1,1.7,2.6,78,2.824,100,37.5,rain,0,0,57.2,40.4,273.1,998.3,54.3,12.7,17.9,1.4,2,,2024-12-22T08:48:58,2024-12-22T16:29:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-23,8,3.2,6.4,4.4,1,2.8,3,79.1,10.719,100,37.5,rain,0,0,58.8,39,320.4,1013.9,44.9,12,18.8,1.6,1,,2024-12-23T08:49:23,2024-12-23T16:30:08,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-24,8.9,3.3,6.1,7,0.3,3.3,5.4,95.2,1.101,100,62.5,rain,0,0,27.6,19.6,207.6,1024.4,82.7,6.2,6.8,0.6,1,,2024-12-24T08:49:44,2024-12-24T16:30:47,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-25,9.8,8.9,9.3,8.5,6.6,7.5,8.9,97.6,0.606,100,29.17,rain,0,0,22.4,15.5,214.6,1032.4,95,3.6,4.4,0.5,0,,2024-12-25T08:50:02,2024-12-25T16:31:29,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-26,8.7,5.2,7.4,7.1,3.5,5.7,7,97.2,0.022,100,4.17,rain,0,0,20.4,14.3,176,1035.8,99,3.5,6.7,0.5,0,,2024-12-26T08:50:16,2024-12-26T16:32:15,0.86,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-27,5.1,2,3.3,4,0.1,2.1,3,98.3,0.083,100,8.33,rain,0,0,16.7,10.9,143.4,1033.4,92.6,2.1,18.4,1.6,1,,2024-12-27T08:50:27,2024-12-27T16:33:04,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"D3248,06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-28,3.1,0.9,1.8,1.3,-1.9,-0.7,1.4,97.8,0,0,0,,0,0,20.2,14,196,1029.5,91.4,2.4,11.8,0.9,1,,2024-12-28T08:50:35,2024-12-28T16:33:56,0.92,Overcast,Cloudy skies throughout the day.,cloudy,"D3248,06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-29,7,3.3,5.4,3.9,-0.2,2.2,4.8,96,0.316,100,33.33,rain,0,0,34.8,22.9,211.2,1027.7,91.6,4.3,4.6,0.5,0,,2024-12-29T08:50:39,2024-12-29T16:34:51,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-30,8.6,6.3,7.7,4.8,2.5,4.1,5.8,88.2,0.117,100,20.83,rain,0,0,46,31.1,229.1,1026.5,86.6,10.8,8.3,0.7,0,,2024-12-30T08:50:39,2024-12-30T16:35:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-12-31,8,3.8,5.6,4.5,-1.5,0.9,4,89.9,0,0,0,,0,0,54.8,39.5,204.2,1021.9,94.4,9.6,7,0.6,0,,2024-12-31T08:50:36,2024-12-31T16:36:51,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
